chain,gene_type,allele,novel,AFR,AMR,EAS,EUR,MIXED,SAS
IGK,IGKV,IGKV1-2UAW*10,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-2UAW*11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-2UAW*12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-3Y5S*01,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-3Y5S*02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-3Y5S*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-3Y5S*04,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-3Y5S*05,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-3Y5S*06,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-3Y5S*07,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-3Y5S*08,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-3Y5S*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-3Y5S*10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-3Y5S*11,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-4H7U*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-4H7U*02,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-4H7U*03,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-4H7U*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-4H7U*05,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-4H7U*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-4H7U*07,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-4H7U*08,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV1-4H7U*09,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-65SI*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-65SI*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-65SI*03,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-65SI*04,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
IGK,IGKV,IGKV1-65SI*05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV1-65SI*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-65SI*07,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-65SI*08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-65SI*09,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-65SI*10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-65SI*11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-BK4T*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV1-BK4T*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*04,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*05,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-BK4T*06,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*07,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV1-BK4T*09,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-BK4T*10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-BK4T*11,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*12,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*13,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-BK4T*14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*17,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV1-BK4T*18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV1-BK4T*19,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-BK4T*22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-BK4T*23,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-BKSL*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-BKSL*02,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-BKSL*03,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-BKSL*04,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-BKSL*05,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-BKSL*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-DFTS*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-DUWK*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-DUWK*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-DUWK*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-DUWK*04,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-DUWK*05,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-DUWK*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-DUWK*07,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-DUWK*08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV1-DUWK*09,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-DUWK*10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-FKL5*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-FKL5*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-FKL5*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-FKL5*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-FKL5*05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV1-FKL5*06,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
IGK,IGKV,IGKV1-FKL5*07,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-FKL5*08,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-FKL5*09,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV1-FKL5*10,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-FKL5*11,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-FKL5*12,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-FKL5*13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-FKL5*14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-FKL5*15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-FKL5*16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-FKL5*17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-JQUW*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-JQUW*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-JQUW*03,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-JQUW*04,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-JQUW*05,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-JQUW*06,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV1-L65H*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-L65H*02,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-L65H*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-L65H*04,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-L65H*05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-L65H*06,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-L65H*07,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-L65H*08,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-MK7N*01,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-NOS4*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-NOS4*02,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-NOS4*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-NOS4*04,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-NOS4*05,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-NOS4*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-NOS4*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-OC5J*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-OC5J*02,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-OC5J*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-OC5J*04,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-OC5J*05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-OC5J*06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV1-OC5J*07,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-OC5J*08,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-U5SM*01,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-X533*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV1-X533*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-X533*03,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-X533*04,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV1-X533*05,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-X533*06,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-X533*07,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
IGK,IGKV,IGKV1-X533*08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV1-X533*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-A3RK*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-A3RK*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-A3RK*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-A3RK*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-A3RK*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-A3RK*08,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-A3RK*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-A3RK*10,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV2-BQEN*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-BQEN*02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-BQEN*03,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
IGK,IGKV,IGKV2-BQEN*04,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-BQEN*05,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-BQEN*06,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV2-BQEN*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-BQEN*08,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-BQEN*09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV2-BQEN*10,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV2-BQEN*11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV2-CGHO*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-CGHO*03,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV2-CGHO*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-CGHO*05,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-CGHO*06,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-CGHO*07,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-CGHO*08,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV2-CGHO*09,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-CGHO*10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-CGHO*11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-CGHO*12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-CGHO*13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-G2PE*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-G2PE*02,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV2-G2PE*03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV2-G2PE*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-G2PE*05,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV2-G2PE*06,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV2-G2PE*07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-G2PE*08,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
IGK,IGKV,IGKV2-G2PE*09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV2-G2PE*10,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV2-PKSK*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-PKSK*02,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV2-PKSK*03,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV2-PKSK*04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV2-PKSK*05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-PKSK*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-PKSK*07,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV2-PKSK*08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV2-PKSK*09,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV2-Q442*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-Q442*02,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV2-Q442*03,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV2-Q442*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV2-Q442*05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-Q442*06,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV2-Q442*07,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV2-Q442*08,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-5E6W*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*05,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*06,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*07,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-5E6W*08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*10,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*11,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV3-5E6W*12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*13,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*15,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-5E6W*16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*17,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-5E6W*18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV3-5E6W*19,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AE3X*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-AE3X*02,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV3-AE3X*03,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-AE3X*04,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-AE3X*05,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV3-AE3X*06,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AE3X*07,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-AE3X*08,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-AE3X*09,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV3-AE3X*10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV3-AE3X*11,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV3-AE3X*12,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-AE3X*13,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
IGK,IGKV,IGKV3-AE3X*14,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-AE3X*15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AE3X*16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AE3X*17,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
IGK,IGKV,IGKV3-AE3X*18,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-AE3X*19,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AE3X*20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AE3X*21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-AO4Z*02,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*03,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
IGK,IGKV,IGKV3-AO4Z*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*05,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-AO4Z*06,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*07,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*09,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGK,IGKV,IGKV3-AO4Z*11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*12,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*13,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*15,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
IGK,IGKV,IGKV3-AO4Z*16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
