locus,ancestry_population,Sample1,Sample2,jaccard_distance,overlap_coefficient
IGL,AFR,NA19129,NA19437,0.402985074626866,0.769230769230769
IGL,AFR,NA19132,NA19437,0.444444444444444,0.727272727272727
IGL,AFR,NA19142,NA19437,0.537313432835821,0.72093023255814
IGL,AFR,NA19148,NA19437,0.428571428571429,0.727272727272727
IGL,AFR,NA19207,NA19437,0.455882352941177,0.74
IGL,AFR,NA19221,NA19437,0.447761194029851,0.755102040816326
IGL,AFR,NA19224,NA19437,0.567164179104478,0.707317073170732
IGL,AFR,NA19225,NA19437,0.376811594202899,0.781818181818182
IGL,AFR,NA19226,NA19437,0.550724637681159,0.688888888888889
IGL,AFR,NA19237,NA19437,0.40625,0.808510638297872
IGL,AFR,NA19240,NA19437,0.47887323943662,0.69811320754717
IGL,AFR,NA19249,NA19437,0.5,0.723404255319149
IGL,AFR,NA19307,NA19437,0.450704225352113,0.709090909090909
IGL,AFR,NA19317,NA19437,0.434782608695652,0.735849056603774
IGL,AFR,NA19328,NA19437,0.428571428571429,0.727272727272727
IGL,AFR,P28_I104_S1,NA19461,0.382352941176471,0.857142857142857
IGL,AFR,P28_I110_S1,NA19461,0.441176470588235,0.775510204081633
IGL,AFR,P28_I111_S1,NA19461,0.380952380952381,0.795918367346939
IGL,AFR,P28_I114_S1,NA19461,0.359375,0.836734693877551
IGL,AFR,P28_I11_S1,NA19461,0.327868852459016,0.836734693877551
IGL,AFR,P28_I121_S1,NA19461,0.424242424242424,0.775510204081633
IGL,AFR,P28_I133_S1,NA19461,0.393939393939394,0.816326530612245
IGL,AFR,P28_I151_S1,NA19461,0.34375,0.857142857142857
IGL,AFR,P28_I154_S1,NA19461,0.327868852459016,0.836734693877551
IGL,AFR,P28_I159_S1,NA19461,0.369230769230769,0.836734693877551
IGL,AFR,P28_I169_S1,NA19461,0.4,0.795918367346939
IGL,AFR,P28_I16_S1,NA19461,0.477611940298508,0.714285714285714
IGL,AFR,P28_I170_S1,NA19461,0.370967741935484,0.795918367346939
IGL,AFR,P28_I173_S1,NA19461,0.450704225352113,0.795918367346939
IGL,AFR,P28_I18_S1,NA19461,0.430769230769231,0.755102040816326
IGL,AFR,P28_I21_S1,NA19461,0.375,0.816326530612245
IGL,AFR,P28_I25_S1,NA19461,0.432835820895522,0.775510204081633
IGL,AFR,P28_I27_S1,NA19461,0.388059701492537,0.836734693877551
IGL,AFR,P28_I31_S1,NA19461,0.424242424242424,0.775510204081633
IGL,AFR,P28_I32_S1,NA19461,0.446153846153846,0.73469387755102
IGL,AFR,P28_I36_S1,NA19461,0.393939393939394,0.816326530612245
IGL,AFR,P28_I41_S1,NA19461,0.387096774193548,0.775510204081633
IGL,AFR,P28_I47_S1,NA19461,0.432835820895522,0.775510204081633
IGL,AFR,P28_I50_S1,NA19461,0.421875,0.755102040816326
IGL,AFR,P28_I53_S1,NA19461,0.365079365079365,0.816326530612245
IGL,AFR,P28_I54_S1,NA19461,0.353846153846154,0.857142857142857
IGL,AFR,P28_I55_S1,NA19461,0.396825396825397,0.775510204081633
IGL,AFR,P28_I60_S1,NA19461,0.365079365079365,0.816326530612245
IGL,AFR,P28_I61_S1,NA19461,0.333333333333333,0.897959183673469
IGL,AFR,P28_I64_S1,NA19461,0.4,0.795918367346939
IGL,AFR,P28_I81_S1,NA19461,0.426470588235294,0.795918367346939
IGL,AFR,P28_I84_S1,NA19461,0.470588235294118,0.73469387755102
IGL,AFR,P28_I88_S1,NA19461,0.32258064516129,0.857142857142857
IGL,AFR,P28_I89_S1,NA19461,0.424242424242424,0.775510204081633
IGL,AFR,P28_I99_S1,NA19461,0.390625,0.795918367346939
IGL,AFR,HG01884,NA19461,0.432835820895522,0.775510204081633
IGL,AFR,HG01891,NA19461,0.354838709677419,0.816326530612245
IGL,AFR,HG01960,NA19461,0.453125,0.714285714285714
IGL,AFR,HG02055,NA19461,0.359375,0.836734693877551
IGL,AFR,HG02145,NA19461,0.415384615384615,0.775510204081633
IGL,AFR,HG02257,NA19461,0.467741935483871,0.717391304347826
IGL,AFR,HG02451,NA19461,0.476190476190476,0.702127659574468
IGL,AFR,HG02572,NA19461,0.355932203389831,0.791666666666667
IGL,AFR,HG02583,NA19461,0.349206349206349,0.836734693877551
IGL,AFR,HG02615,NA19461,0.393939393939394,0.816326530612245
IGL,AFR,HG02622,NA19461,0.426470588235294,0.795918367346939
IGL,AFR,HG02630,NA19461,0.375,0.816326530612245
IGL,AFR,HG02647,NA19461,0.4375,0.73469387755102
IGL,AFR,HG02668,NA19461,0.32258064516129,0.857142857142857
IGL,AFR,HG02717,NA19461,0.379310344827586,0.8
IGL,AFR,HG02723,NA19461,0.365079365079365,0.816326530612245
IGL,AFR,HG02809,NA19461,0.288135593220339,0.857142857142857
IGL,AFR,HG02841,NA19461,0.323076923076923,0.897959183673469
IGL,AFR,HG02886,NA19461,0.454545454545455,0.73469387755102
IGL,AFR,HG02922,NA19461,0.436363636363636,0.837837837837838
IGL,AFR,HG02965,NA19461,0.421875,0.755102040816326
IGL,AFR,HG02976,NA19461,0.424242424242424,0.775510204081633
IGL,AFR,HG03050,NA19461,0.5,0.763157894736842
IGL,AFR,HG03098,NA19461,0.317460317460317,0.877551020408163
IGL,AFR,HG03130,NA19461,0.360655737704918,0.795918367346939
IGL,AFR,HG03139,NA19461,0.625,0.75
IGL,AFR,HG03195,NA19461,0.370967741935484,0.795918367346939
IGL,AFR,HG03209,NA19461,0.35,0.795918367346939
IGL,AFR,HG03225,NA19461,0.316666666666667,0.836734693877551
IGL,AFR,HG03270,NA19461,0.434782608695652,0.795918367346939
IGL,AFR,HG03369,NA19461,0.390625,0.795918367346939
IGL,AFR,HG03453,NA19461,0.428571428571429,0.73469387755102
IGL,AFR,HG03470,NA19461,0.5,0.680851063829787
IGL,AFR,HG03471,NA19461,0.387096774193548,0.775510204081633
IGL,AFR,HG03516,NA19461,0.387096774193548,0.775510204081633
IGL,AFR,HG03521,NA19461,0.492307692307692,0.673469387755102
IGL,AFR,HG03579,NA19461,0.344262295081967,0.816326530612245
IGL,AFR,HG06807,NA19461,0.455882352941177,0.755102040816326
IGL,AFR,NA18505,NA19461,0.396825396825397,0.775510204081633
IGL,AFR,NA18508,NA19461,0.373134328358209,0.857142857142857
IGL,AFR,NA18879,NA19461,0.349206349206349,0.836734693877551
IGL,AFR,NA19043,NA19461,0.466666666666667,0.744186046511628
IGL,AFR,NA19159,NA19461,0.56140350877193,0.757575757575758
IGL,AFR,NA19185,NA19461,0.5,0.704545454545455
IGL,AFR,NA19338,NA19461,0.446153846153846,0.73469387755102
IGL,AFR,NA19391,NA19461,0.4375,0.73469387755102
IGL,AFR,NA19443,NA19461,0.430769230769231,0.755102040816326
IGL,AFR,NA19468,NA19461,0.383333333333333,0.770833333333333
IGL,AFR,NA19700,NA19461,0.393939393939394,0.816326530612245
IGL,AFR,NA19909,NA19461,0.370967741935484,0.795918367346939
IGL,AFR,NA20129,NA19461,0.421875,0.755102040816326
IGL,AFR,NA20282,NA19461,0.432835820895522,0.775510204081633
IGL,AFR,NA20346,NA19461,0.3,0.857142857142857
IGL,AFR,HG03540,NA19461,0.523076923076923,0.659574468085106
IGL,AFR,NA19036,NA19461,0.897959183673469,1
IGL,AFR,HG01887,NA19461,0.327868852459016,0.836734693877551
IGL,AFR,HG01888,NA19461,0.46031746031746,0.708333333333333
IGL,AFR,HG01958,NA19461,0.366666666666667,0.775510204081633
IGL,AFR,HG02011,NA19461,0.383333333333333,0.770833333333333
IGL,AFR,HG02107,NA19461,0.448275862068966,0.780487804878049
IGL,AFR,HG02258,NA19461,0.428571428571429,0.73469387755102
IGL,AFR,HG02280,NA19461,0.4375,0.73469387755102
IGL,AFR,HG02284,NA19461,0.344262295081967,0.816326530612245
IGL,AFR,HG02316,NA19461,0.439393939393939,0.755102040816326
IGL,AFR,HG02433,NA19461,0.4,0.795918367346939
IGL,AFR,HG02442,NA19461,0.369230769230769,0.836734693877551
IGL,AFR,HG02466,NA19461,0.366666666666667,0.775510204081633
IGL,AFR,HG02546,NA19461,0.449275362318841,0.775510204081633
IGL,AFR,HG02625,NA19461,0.424242424242424,0.775510204081633
IGL,AFR,HG02636,NA19461,0.4375,0.73469387755102
IGL,AFR,HG02644,NA19461,0.467741935483871,0.717391304347826
IGL,AFR,HG02677,NA19461,0.461538461538462,0.714285714285714
IGL,AFR,HG02704,NA19461,0.39344262295082,0.755102040816326
IGL,AFR,HG02764,NA19461,0.370967741935484,0.795918367346939
IGL,AFR,HG02773,NA19461,0.53125,0.666666666666667
IGL,AFR,HG02800,NA19461,0.369230769230769,0.836734693877551
IGL,AFR,HG02806,NA19461,0.409836065573771,0.75
IGL,AFR,HG02815,NA19461,0.473684210526316,0.789473684210526
IGL,AFR,HG02817,NA19461,0.424242424242424,0.775510204081633
IGL,AFR,HG02821,NA19461,0.39344262295082,0.755102040816326
IGL,AFR,HG02853,NA19461,0.406779661016949,0.777777777777778
IGL,AFR,HG02856,NA19461,0.424242424242424,0.775510204081633
IGL,AFR,HG02862,NA19461,0.396825396825397,0.775510204081633
IGL,AFR,HG02869,NA19461,0.415094339622642,0.885714285714286
IGL,AFR,HG02871,NA19461,0.4,0.765957446808511
IGL,AFR,HG02880,NA19461,0.383333333333333,0.770833333333333
IGL,AFR,HG02889,NA19461,0.396825396825397,0.775510204081633
IGL,AFR,HG02892,NA19461,0.409836065573771,0.75
IGL,AFR,HG02924,NA19461,0.390625,0.795918367346939
IGL,AFR,HG02948,NA19461,0.492063492063492,0.695652173913044
IGL,AFR,HG02954,NA19461,0.338709677419355,0.836734693877551
IGL,AFR,HG02975,NA19461,0.46875,0.693877551020408
IGL,AFR,HG02978,NA19461,0.46031746031746,0.708333333333333
IGL,AFR,HG02981,NA19461,0.327586206896552,0.8125
IGL,AFR,HG02984,NA19461,0.433333333333333,0.755555555555556
IGL,AFR,HG03029,NA19461,0.516129032258065,0.697674418604651
IGL,AFR,HG03035,NA19461,0.446428571428571,0.81578947368421
IGL,AFR,HG03041,NA19461,0.482758620689655,0.769230769230769
IGL,AFR,HG03054,NA19461,0.417910447761194,0.795918367346939
IGL,AFR,HG03065,NA19461,0.454545454545455,0.73469387755102
IGL,AFR,HG03091,NA19461,0.439393939393939,0.755102040816326
IGL,AFR,HG03105,NA19461,0.40625,0.775510204081633
IGL,AFR,HG03109,NA19461,0.492063492063492,0.695652173913044
IGL,AFR,HG03116,NA19461,0.365079365079365,0.816326530612245
IGL,AFR,HG03125,NA19461,0.515625,0.673913043478261
IGL,AFR,HG03128,NA19461,0.426470588235294,0.795918367346939
IGL,AFR,HG03161,NA19461,0.428571428571429,0.73469387755102
IGL,AFR,HG03170,NA19461,0.360655737704918,0.795918367346939
IGL,AFR,HG03196,NA19461,0.365079365079365,0.816326530612245
IGL,AFR,HG03248,NA19461,0.360655737704918,0.795918367346939
IGL,AFR,HG03260,NA19461,0.5,0.693877551020408
IGL,AFR,HG03280,NA19461,0.454545454545455,0.833333333333333
IGL,AFR,HG03299,NA19461,0.372881355932203,0.787234042553192
IGL,AFR,HG03301,NA19461,0.507692307692308,0.666666666666667
IGL,AFR,HG03307,NA19461,0.46551724137931,0.775
IGL,AFR,HG03310,NA19461,0.466666666666667,0.744186046511628
IGL,AFR,HG03354,NA19461,0.516666666666667,0.725
IGL,AFR,HG03368,NA19461,0.463768115942029,0.755102040816326
IGL,AFR,HG03371,NA19461,0.470588235294118,0.73469387755102
IGL,AFR,HG03373,NA19461,0.454545454545455,0.73469387755102
IGL,AFR,HG03374,NA19461,0.485294117647059,0.714285714285714
IGL,AFR,HG03376,NA19461,0.370967741935484,0.795918367346939
IGL,AFR,HG03438,NA19461,0.516129032258065,0.697674418604651
IGL,AFR,HG03456,NA19461,0.492307692307692,0.673469387755102
IGL,AFR,HG03480,NA19461,0.333333333333333,0.857142857142857
IGL,AFR,HG03519,NA19461,0.485294117647059,0.714285714285714
IGL,AFR,HG03522,NA19461,0.416666666666667,0.760869565217391
IGL,AFR,HG03565,NA19461,0.372881355932203,0.787234042553192
IGL,AFR,HG03574,NA19461,0.492753623188406,0.714285714285714
IGL,AFR,HG03576,NA19461,0.456140350877193,0.794871794871795
IGL,AFR,HG03583,NA19461,0.428571428571429,0.73469387755102
IGL,AFR,NA18497,NA19461,0.476923076923077,0.693877551020408
IGL,AFR,NA18503,NA19461,0.311475409836066,0.857142857142857
IGL,AFR,NA18507,NA19461,0.432835820895522,0.775510204081633
IGL,AFR,NA18518,NA19461,0.475409836065574,0.727272727272727
IGL,AFR,NA18522,NA19461,0.550724637681159,0.63265306122449
IGL,AFR,NA18858,NA19461,0.447761194029851,0.755102040816326
IGL,AFR,NA18863,NA19461,0.491525423728814,0.75
IGL,AFR,NA18869,NA19461,0.46031746031746,0.708333333333333
IGL,AFR,NA18872,NA19461,0.446153846153846,0.73469387755102
IGL,AFR,NA18874,NA19461,0.46031746031746,0.708333333333333
IGL,AFR,NA18875,NA19461,0.430769230769231,0.755102040816326
IGL,AFR,NA18914,NA19461,0.476923076923077,0.693877551020408
IGL,AFR,NA18935,NA19461,0.47887323943662,0.755102040816326
IGL,AFR,NA19023,NA19461,0.5,0.704545454545455
IGL,AFR,NA19108,NA19461,0.396825396825397,0.775510204081633
IGL,AFR,NA19109,NA19461,0.396551724137931,0.795454545454545
IGL,AFR,NA19115,NA19461,0.403225806451613,0.755102040816326
IGL,AFR,NA19122,NA19461,0.507936507936508,0.688888888888889
IGL,AFR,NA19123,NA19461,0.4,0.795918367346939
IGL,AFR,NA19129,NA19461,0.396825396825397,0.775510204081633
IGL,AFR,NA19132,NA19461,0.441176470588235,0.775510204081633
IGL,AFR,NA19142,NA19461,0.466666666666667,0.744186046511628
IGL,AFR,NA19148,NA19461,0.375,0.816326530612245
IGL,AFR,NA19207,NA19461,0.428571428571429,0.73469387755102
IGL,AFR,NA19221,NA19461,0.46875,0.693877551020408
IGL,AFR,NA19224,NA19461,0.548387096774194,0.682926829268293
IGL,AFR,NA19225,NA19461,0.417910447761194,0.795918367346939
IGL,AFR,NA19226,NA19461,0.433333333333333,0.755555555555556
IGL,AFR,NA19237,NA19461,0.451612903225807,0.723404255319149
IGL,AFR,NA19240,NA19461,0.477611940298508,0.714285714285714
IGL,AFR,NA19249,NA19461,0.426229508196721,0.74468085106383
IGL,AFR,NA19307,NA19461,0.424242424242424,0.775510204081633
IGL,AFR,NA19317,NA19461,0.40625,0.775510204081633
IGL,AFR,NA19328,NA19461,0.4,0.795918367346939
IGL,AFR,NA19437,NA19461,0.4,0.795918367346939
IGL,AFR,P28_I104_S1,NA19467,0.464788732394366,0.791666666666667
IGL,AFR,P28_I110_S1,NA19467,0.5,0.729166666666667
IGL,AFR,P28_I111_S1,NA19467,0.446153846153846,0.75
IGL,AFR,P28_I114_S1,NA19467,0.447761194029851,0.770833333333333
IGL,AFR,P28_I11_S1,NA19467,0.421875,0.770833333333333
IGL,AFR,P28_I121_S1,NA19467,0.485294117647059,0.729166666666667
IGL,AFR,P28_I133_S1,NA19467,0.432835820895522,0.791666666666667
IGL,AFR,P28_I151_S1,NA19467,0.455882352941177,0.770833333333333
IGL,AFR,P28_I154_S1,NA19467,0.421875,0.770833333333333
IGL,AFR,P28_I159_S1,NA19467,0.478260869565217,0.75
IGL,AFR,P28_I169_S1,NA19467,0.507246376811594,0.708333333333333
IGL,AFR,P28_I16_S1,NA19467,0.396825396825397,0.791666666666667
IGL,AFR,P28_I170_S1,NA19467,0.412698412698413,0.770833333333333
IGL,AFR,P28_I173_S1,NA19467,0.527027027027027,0.729166666666667
IGL,AFR,P28_I18_S1,NA19467,0.421875,0.770833333333333
IGL,AFR,P28_I21_S1,NA19467,0.485294117647059,0.729166666666667
IGL,AFR,P28_I25_S1,NA19467,0.514285714285714,0.708333333333333
IGL,AFR,P28_I27_S1,NA19467,0.513888888888889,0.729166666666667
IGL,AFR,P28_I31_S1,NA19467,0.507246376811594,0.708333333333333
IGL,AFR,P28_I32_S1,NA19467,0.4375,0.75
IGL,AFR,P28_I36_S1,NA19467,0.455882352941177,0.770833333333333
IGL,AFR,P28_I41_S1,NA19467,0.476923076923077,0.708333333333333
IGL,AFR,P28_I47_S1,NA19467,0.447761194029851,0.770833333333333
IGL,AFR,P28_I50_S1,NA19467,0.529411764705882,0.666666666666667
IGL,AFR,P28_I53_S1,NA19467,0.477611940298508,0.729166666666667
IGL,AFR,P28_I54_S1,NA19467,0.485714285714286,0.75
IGL,AFR,P28_I55_S1,NA19467,0.4375,0.75
IGL,AFR,P28_I60_S1,NA19467,0.542857142857143,0.666666666666667
IGL,AFR,P28_I61_S1,NA19467,0.486111111111111,0.770833333333333
IGL,AFR,P28_I64_S1,NA19467,0.415384615384615,0.791666666666667
IGL,AFR,P28_I81_S1,NA19467,0.441176470588235,0.791666666666667
IGL,AFR,P28_I84_S1,NA19467,0.439393939393939,0.770833333333333
IGL,AFR,P28_I88_S1,NA19467,0.462686567164179,0.75
IGL,AFR,P28_I89_S1,NA19467,0.507246376811594,0.708333333333333
IGL,AFR,P28_I99_S1,NA19467,0.5,0.708333333333333
IGL,AFR,HG01884,NA19467,0.514285714285714,0.708333333333333
IGL,AFR,HG01891,NA19467,0.46969696969697,0.729166666666667
IGL,AFR,HG01960,NA19467,0.515151515151515,0.666666666666667
IGL,AFR,HG02055,NA19467,0.514285714285714,0.708333333333333
IGL,AFR,HG02145,NA19467,0.454545454545455,0.75
IGL,AFR,HG02257,NA19467,0.553846153846154,0.630434782608696
IGL,AFR,HG02451,NA19467,0.515625,0.659574468085106
IGL,AFR,HG02572,NA19467,0.426229508196721,0.729166666666667
IGL,AFR,HG02583,NA19467,0.439393939393939,0.770833333333333
IGL,AFR,HG02615,NA19467,0.455882352941177,0.770833333333333
IGL,AFR,HG02622,NA19467,0.393939393939394,0.833333333333333
IGL,AFR,HG02630,NA19467,0.485294117647059,0.729166666666667
IGL,AFR,HG02647,NA19467,0.5,0.6875
IGL,AFR,HG02668,NA19467,0.415384615384615,0.791666666666667
IGL,AFR,HG02717,NA19467,0.569230769230769,0.622222222222222
IGL,AFR,HG02723,NA19467,0.521739130434783,0.6875
IGL,AFR,HG02809,NA19467,0.461538461538462,0.729166666666667
IGL,AFR,HG02841,NA19467,0.457142857142857,0.791666666666667
IGL,AFR,HG02886,NA19467,0.421875,0.770833333333333
IGL,AFR,HG02922,NA19467,0.559322033898305,0.702702702702703
IGL,AFR,HG02965,NA19467,0.529411764705882,0.666666666666667
IGL,AFR,HG02976,NA19467,0.462686567164179,0.75
IGL,AFR,HG03050,NA19467,0.542372881355932,0.710526315789474
IGL,AFR,HG03098,NA19467,0.5,0.729166666666667
IGL,AFR,HG03130,NA19467,0.453125,0.729166666666667
IGL,AFR,HG03139,NA19467,0.733333333333333,0.571428571428571
IGL,AFR,HG03195,NA19467,0.529411764705882,0.666666666666667
IGL,AFR,HG03209,NA19467,0.444444444444444,0.729166666666667
IGL,AFR,HG03225,NA19467,0.461538461538462,0.729166666666667
IGL,AFR,HG03270,NA19467,0.471428571428571,0.770833333333333
IGL,AFR,HG03369,NA19467,0.454545454545455,0.75
IGL,AFR,HG03453,NA19467,0.444444444444444,0.729166666666667
IGL,AFR,HG03470,NA19467,0.442622950819672,0.723404255319149
IGL,AFR,HG03471,NA19467,0.476923076923077,0.708333333333333
IGL,AFR,HG03516,NA19467,0.476923076923077,0.708333333333333
IGL,AFR,HG03521,NA19467,0.409836065573771,0.75
IGL,AFR,HG03579,NA19467,0.412698412698413,0.770833333333333
IGL,AFR,HG06807,NA19467,0.447761194029851,0.770833333333333
IGL,AFR,NA18505,NA19467,0.484848484848485,0.708333333333333
IGL,AFR,NA18508,NA19467,0.434782608695652,0.8125
IGL,AFR,NA18879,NA19467,0.462686567164179,0.75
IGL,AFR,NA19043,NA19467,0.621212121212121,0.581395348837209
IGL,AFR,NA19159,NA19467,0.627118644067797,0.666666666666667
IGL,AFR,NA19185,NA19467,0.626865671641791,0.568181818181818
IGL,AFR,NA19338,NA19467,0.360655737704918,0.8125
IGL,AFR,NA19391,NA19467,0.453125,0.729166666666667
IGL,AFR,NA19443,NA19467,0.446153846153846,0.75
IGL,AFR,NA19468,NA19467,0.451612903225807,0.708333333333333
IGL,AFR,NA19700,NA19467,0.359375,0.854166666666667
IGL,AFR,NA19909,NA19467,0.4375,0.75
IGL,AFR,NA20129,NA19467,0.461538461538462,0.729166666666667
IGL,AFR,NA20282,NA19467,0.447761194029851,0.770833333333333
IGL,AFR,NA20346,NA19467,0.421875,0.770833333333333
IGL,AFR,HG03540,NA19467,0.560606060606061,0.617021276595745
IGL,AFR,NA19036,NA19467,0.895833333333333,1
IGL,AFR,HG01887,NA19467,0.396825396825397,0.791666666666667
IGL,AFR,HG01888,NA19467,0.523076923076923,0.645833333333333
IGL,AFR,HG01958,NA19467,0.484375,0.6875
IGL,AFR,HG02011,NA19467,0.426229508196721,0.729166666666667
IGL,AFR,HG02107,NA19467,0.516666666666667,0.707317073170732
IGL,AFR,HG02258,NA19467,0.444444444444444,0.729166666666667
IGL,AFR,HG02280,NA19467,0.377049180327869,0.791666666666667
IGL,AFR,HG02284,NA19467,0.387096774193548,0.791666666666667
IGL,AFR,HG02316,NA19467,0.521739130434783,0.6875
IGL,AFR,HG02433,NA19467,0.415384615384615,0.791666666666667
IGL,AFR,HG02442,NA19467,0.478260869565217,0.75
IGL,AFR,HG02466,NA19467,0.484375,0.6875
IGL,AFR,HG02546,NA19467,0.485714285714286,0.75
IGL,AFR,HG02625,NA19467,0.390625,0.8125
IGL,AFR,HG02636,NA19467,0.35,0.8125
IGL,AFR,HG02644,NA19467,0.507936507936508,0.673913043478261
IGL,AFR,HG02677,NA19467,0.476923076923077,0.708333333333333
IGL,AFR,HG02704,NA19467,0.46031746031746,0.708333333333333
IGL,AFR,HG02764,NA19467,0.4375,0.75
IGL,AFR,HG02773,NA19467,0.546875,0.644444444444445
IGL,AFR,HG02800,NA19467,0.455882352941177,0.770833333333333
IGL,AFR,HG02806,NA19467,0.426229508196721,0.729166666666667
IGL,AFR,HG02815,NA19467,0.612903225806452,0.631578947368421
IGL,AFR,HG02817,NA19467,0.507246376811594,0.708333333333333
IGL,AFR,HG02821,NA19467,0.484375,0.6875
IGL,AFR,HG02853,NA19467,0.5,0.688888888888889
IGL,AFR,HG02856,NA19467,0.390625,0.8125
IGL,AFR,HG02862,NA19467,0.484848484848485,0.708333333333333
IGL,AFR,HG02869,NA19467,0.517857142857143,0.771428571428571
IGL,AFR,HG02871,NA19467,0.442622950819672,0.723404255319149
IGL,AFR,HG02880,NA19467,0.426229508196721,0.729166666666667
IGL,AFR,HG02889,NA19467,0.412698412698413,0.770833333333333
IGL,AFR,HG02892,NA19467,0.4,0.75
IGL,AFR,HG02924,NA19467,0.354838709677419,0.833333333333333
IGL,AFR,HG02948,NA19467,0.53125,0.652173913043478
IGL,AFR,HG02954,NA19467,0.5,0.708333333333333
IGL,AFR,HG02975,NA19467,0.46031746031746,0.708333333333333
IGL,AFR,HG02978,NA19467,0.426229508196721,0.729166666666667
IGL,AFR,HG02981,NA19467,0.4,0.75
IGL,AFR,HG02984,NA19467,0.423728813559322,0.755555555555556
IGL,AFR,HG03029,NA19467,0.6,0.604651162790698
IGL,AFR,HG03035,NA19467,0.407407407407407,0.842105263157895
IGL,AFR,HG03041,NA19467,0.418181818181818,0.82051282051282
IGL,AFR,HG03054,NA19467,0.478260869565217,0.75
IGL,AFR,HG03065,NA19467,0.370967741935484,0.8125
IGL,AFR,HG03091,NA19467,0.430769230769231,0.770833333333333
IGL,AFR,HG03105,NA19467,0.396825396825397,0.791666666666667
IGL,AFR,HG03109,NA19467,0.53125,0.652173913043478
IGL,AFR,HG03116,NA19467,0.380952380952381,0.8125
IGL,AFR,HG03125,NA19467,0.507936507936508,0.673913043478261
IGL,AFR,HG03128,NA19467,0.463768115942029,0.770833333333333
IGL,AFR,HG03161,NA19467,0.39344262295082,0.770833333333333
IGL,AFR,HG03170,NA19467,0.403225806451613,0.770833333333333
IGL,AFR,HG03196,NA19467,0.40625,0.791666666666667
IGL,AFR,HG03248,NA19467,0.476923076923077,0.708333333333333
IGL,AFR,HG03260,NA19467,0.492537313432836,0.708333333333333
IGL,AFR,HG03280,NA19467,0.444444444444444,0.833333333333333
IGL,AFR,HG03299,NA19467,0.416666666666667,0.74468085106383
IGL,AFR,HG03301,NA19467,0.5,0.666666666666667
IGL,AFR,HG03307,NA19467,0.557377049180328,0.675
IGL,AFR,HG03310,NA19467,0.508196721311475,0.697674418604651
IGL,AFR,HG03354,NA19467,0.508474576271186,0.725
IGL,AFR,HG03368,NA19467,0.432835820895522,0.791666666666667
IGL,AFR,HG03371,NA19467,0.507246376811594,0.708333333333333
IGL,AFR,HG03373,NA19467,0.492537313432836,0.708333333333333
IGL,AFR,HG03374,NA19467,0.454545454545455,0.75
IGL,AFR,HG03376,NA19467,0.4375,0.75
IGL,AFR,HG03438,NA19467,0.403508771929825,0.790697674418605
IGL,AFR,HG03456,NA19467,0.53030303030303,0.645833333333333
IGL,AFR,HG03480,NA19467,0.375,0.833333333333333
IGL,AFR,HG03519,NA19467,0.430769230769231,0.770833333333333
IGL,AFR,HG03522,NA19467,0.406779661016949,0.760869565217391
IGL,AFR,HG03565,NA19467,0.582089552238806,0.595744680851064
IGL,AFR,HG03574,NA19467,0.439393939393939,0.770833333333333
IGL,AFR,HG03576,NA19467,0.473684210526316,0.769230769230769
IGL,AFR,HG03583,NA19467,0.492307692307692,0.6875
IGL,AFR,NA18497,NA19467,0.46875,0.708333333333333
IGL,AFR,NA18503,NA19467,0.454545454545455,0.75
IGL,AFR,NA18507,NA19467,0.492753623188406,0.729166666666667
IGL,AFR,NA18518,NA19467,0.5625,0.636363636363636
IGL,AFR,NA18522,NA19467,0.522388059701493,0.666666666666667
IGL,AFR,NA18858,NA19467,0.390625,0.8125
IGL,AFR,NA18863,NA19467,0.456140350877193,0.775
IGL,AFR,NA18869,NA19467,0.426229508196721,0.729166666666667
IGL,AFR,NA18872,NA19467,0.4375,0.75
IGL,AFR,NA18874,NA19467,0.426229508196721,0.729166666666667
IGL,AFR,NA18875,NA19467,0.421875,0.770833333333333
IGL,AFR,NA18914,NA19467,0.338983050847458,0.8125
IGL,AFR,NA18935,NA19467,0.449275362318841,0.791666666666667
IGL,AFR,NA19023,NA19467,0.53968253968254,0.659090909090909
IGL,AFR,NA19108,NA19467,0.484848484848485,0.708333333333333
IGL,AFR,NA19109,NA19467,0.516129032258065,0.681818181818182
IGL,AFR,NA19115,NA19467,0.39344262295082,0.770833333333333
IGL,AFR,NA19122,NA19467,0.396551724137931,0.777777777777778
IGL,AFR,NA19123,NA19467,0.439393939393939,0.770833333333333
IGL,AFR,NA19129,NA19467,0.4375,0.75
IGL,AFR,NA19132,NA19467,0.455882352941177,0.770833333333333
IGL,AFR,NA19142,NA19467,0.508196721311475,0.697674418604651
IGL,AFR,NA19148,NA19467,0.439393939393939,0.770833333333333
IGL,AFR,NA19207,NA19467,0.492307692307692,0.6875
IGL,AFR,NA19221,NA19467,0.507692307692308,0.666666666666667
IGL,AFR,NA19224,NA19467,0.491525423728814,0.731707317073171
IGL,AFR,NA19225,NA19467,0.409090909090909,0.8125
IGL,AFR,NA19226,NA19467,0.475409836065574,0.711111111111111
IGL,AFR,NA19237,NA19467,0.515625,0.659574468085106
IGL,AFR,NA19240,NA19467,0.46969696969697,0.729166666666667
IGL,AFR,NA19249,NA19467,0.515625,0.659574468085106
IGL,AFR,NA19307,NA19467,0.439393939393939,0.770833333333333
IGL,AFR,NA19317,NA19467,0.396825396825397,0.791666666666667
IGL,AFR,NA19328,NA19467,0.462686567164179,0.75
IGL,AFR,NA19437,NA19467,0.462686567164179,0.75
